uniq_id,reference,brand,model,price,bike_year,bike_type,engine_size,mileage,source,scraped_date,url,age,code_annonce
motomag-8482380,8482380,yamaha,mt-07,4890,2018,Roadster,689,45975,motomag,2021-09-01 08:00:00.528771,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482380,3,Roadster-69570YAMAHA-MT-074890€2018-45975km31/08/2021
motomag-8482041,8482041,benelli,trk 502,6999,2021,Trail,500,300,motomag,2021-09-01 08:00:04.604027,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482041,0,Trail-02000BENELLI-TRK5026999€2021-300km24/10/2020
motomag-8481644,8481644,bmw,s 1000 r,3200,2010,Sportive,1000,36000,motomag,2021-09-01 08:00:06.997640,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8481644,11,Sportive-45290BMW-S1000R3200€2010-36000km27/07/2021
motomag-8480551,8480551,kawasaki,z650,5000,2017,Roadster,650,39900,motomag,2021-09-01 08:00:09.272081,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8480551,4,Roadster-75018KAWASAKI-Z650-Z6505000€2017-39900km22/07/2021
motomag-8481893,8481893,yamaha,v-max 1679,4590,1987,Custom,1200,75000,motomag,2021-09-01 08:00:11.428925,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8481893,34,Custom-20137YAMAHA-V-MAX16794590€1987-75000km22/07/2021
motomag-8482456,8482456,honda,varadero 125,1990,2003,Trail,125,23900,motomag,2021-09-01 08:00:14.812263,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482456,18,Trail-35000HONDA-VARADERO1251990€2003-23900km19/08/2021
motomag-8481761,8481761,yamaha,x-max 125,2900,2017,Scooter,125,28003,motomag,2021-09-01 08:00:20.886550,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8481761,4,Scooter-94300YAMAHA-X-MAX1252900€2017-28003km05/08/2021
motomag-8482332,8482332,yamaha,tmax 560 tech max,21000,2021,Scooter,560,1600,motomag,2021-09-01 08:00:23.173024,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482332,0,Scooter-69800YAMAHA-TMAX560TECH21000€2021-1600km04/08/2021
motomag-8483427,8483427,yamaha,xtz 1200 ze super tenere raid edition,13499,2019,Trail,1200,7350,motomag,2021-09-01 08:00:25.279091,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8483427,2,Trail-38100YAMAHA-XTZ1200ZE13499€2019-7350km31/07/2021
motomag-8482696,8482696,kawasaki,vulcan s,7499,2021,Custom,650,346,motomag,2021-09-01 08:00:27.423209,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482696,0,Custom-39100KAWASAKI-VULCANS7499€2021-346km31/07/2021
motomag-8484456,8484456,ducati,x-diavel s,19900,2020,Custom,1260,8298,motomag,2021-09-01 08:00:30.156470,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484456,1,Custom-84000DUCATI-X-DIAVELS19900€2020-8298km25/08/2021
motomag-8484042,8484042,honda,swt 400,3490,2012,Scooter,400,20006,motomag,2021-09-01 08:00:32.754236,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484042,9,Scooter-75015HONDA-SWT4003490€2012-20006km21/08/2021
motomag-8484043,8484043,piaggio,vespa,1990,2014,Scooter,125,15542,motomag,2021-09-01 08:00:35.038426,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484043,7,Scooter-75015PIAGGIO-VESPA1990€2014-15542km21/08/2021
motomag-8482378,8482378,bmw,s1000r abs,13490,2019,Roadster,1000,12494,motomag,2021-09-01 08:00:37.969986,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482378,2,Roadster-69570BMW-S1000RABS13490€2019-12494km27/08/2021
motomag-8482062,8482062,kawasaki,zx-10r,17600,2019,Sportive,998,5535,motomag,2021-09-01 08:00:40.430409,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482062,2,Sportive-24430KAWASAKI-ZX-10R17600€2019-5535km12/05/2021
motomag-8482678,8482678,yamaha,majesty 125,1100,2007,Scooter,125,37000,motomag,2021-09-01 08:00:49.041732,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8482678,14,Scooter-75009YAMAHA-MAJESTY1251100€2007-37000km16/06/2021
motomag-8480549,8480549,suzuki,burgman 125,3500,2018,Scooter,125,6980,motomag,2021-09-01 08:00:51.780876,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8480549,3,Scooter-75018SUZUKI-BURGMAN1253500€2018-6980km01/07/2021
motomag-8486273,8486273,suzuki,dl 1050 v-strom,11990,2021,Trail,1050,320,motomag,2021-09-04 08:02:03.610590,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486273,0,Trail-38150SUZUKI-DL1050V-STROM11990€2021-320km25/06/2021
motomag-8486274,8486274,peugeot,metropolis 400,8590,2021,Scooter,400,400,motomag,2021-09-04 08:02:05.779596,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486274,0,Scooter-38150PEUGEOT-METROPOLIS4008590€2021-400km25/06/2021
motomag-8486338,8486338,honda,nss forza 125,3890,2015,Scooter,125,12000,motomag,2021-09-04 08:02:08.376102,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486338,6,Scooter-62280HONDA-NSSFORZA1253890€2015-12000km17/08/2021
motomag-8487428,8487428,kawasaki,er-6,4990,2018,Roadster,650,14390,motomag,2021-09-04 08:02:10.672061,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487428,3,Roadster-33210KAWASAKI-ER-64990€2018-14390km18/08/2021
motomag-8487431,8487431,sherco,enduro,6999,2020,Enduro,300,78,motomag,2021-09-04 08:02:12.849051,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487431,1,Enduro-33210SHERCO-ENDURO6999€2020-78km18/08/2021
motomag-8488232,8488232,triumph,bonneville newchurch,5990,2015,Routière,865,14878,motomag,2021-09-04 08:02:15.047307,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488232,6,Routière-75015TRIUMPH-BonnevilleNewc5990€2015-14878km17/08/2021
motomag-8485297,8485297,vespa,gts super sport,4290,2019,Scooter,125,760,motomag,2021-09-04 08:02:19.184023,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485297,2,Scooter-80480VESPA-GTSSUPERSPORT4290€2019-760km05/09/2020
motomag-8487665,8487665,ktm,300 exc tpi,8390,2021,Enduro,300,2621,motomag,2021-09-04 08:02:21.336623,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487665,0,Enduro-21300KTM-300EXCTPi8390€2021-2621km26/08/2021
motomag-8487666,8487666,kawasaki,z 900,8390,2021,Routière,900,4250,motomag,2021-09-04 08:02:23.461821,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487666,0,Routière-21300KAWASAKI-Z9008390€2021-4250km26/08/2021
motomag-8488233,8488233,honda,swt 400,3490,2012,Scooter,400,26013,motomag,2021-09-04 08:02:25.832995,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488233,9,Scooter-75015HONDA-SWT4003490€2012-26013km21/08/2021
motomag-8488235,8488235,yamaha,x-max 125,3290,2014,Scooter,125,8715,motomag,2021-09-04 08:02:27.889422,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488235,7,Scooter-75015YAMAHA-X-MAX1253290€2014-8715km21/08/2021
motomag-8484690,8484690,bmw,r ninet,10990,2014,Roadster,1200,20781,motomag,2021-09-04 08:02:30.499323,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484690,7,Roadster-62221BMW-RNineT10990€2014-20781km09/06/2021
motomag-8488222,8488222,honda,x-adv,9990,2020,Scooter,750,6562,motomag,2021-09-04 08:02:32.843531,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488222,1,Scooter-75015HONDA-X-ADV9990€2020-6562km31/07/2021
motomag-8488067,8488067,triumph,street triple 765 rs,11500,2021,Roadster,765,1300,motomag,2021-09-04 08:02:35.033720,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488067,0,Roadster-10000TRIUMPH-STREETTRIPLE11500€2021-1300km13/08/2021
motomag-8485251,8485251,ktm,690 duke abs,6700,2019,Roadster,650,11727,motomag,2021-09-04 08:02:37.471217,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485251,2,Roadster-81000KTM-690DUKEABS6700€2019-11727km16/06/2021
motomag-8485306,8485306,bmw,r1200r,5490,2005,Routière,1200,90225,motomag,2021-09-04 08:02:39.732286,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485306,16,Routière-80480BMW-R1200R5490€2005-90225km12/03/2021
motomag-8488218,8488218,peugeot,metropolis 400,2790,2015,Scooter,400,42000,motomag,2021-09-04 08:02:42.114111,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488218,6,Scooter-75015PEUGEOT-METROPOLIS4002790€2015-42000km14/07/2021
motomag-8487144,8487144,bmw,r 1200 rt,12999,2015,Routière,1200,46000,motomag,2021-09-04 08:02:44.424437,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487144,6,Routière-94340BMW-R1200RT12999€2015-46000km06/08/2021
motomag-8488168,8488168,vespa,vespa primavera 125 whoterspoon,4590,2020,Scooter,125,145,motomag,2021-09-04 08:02:46.393633,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488168,1,Scooter-76700VESPA-VESPAPRIMAVERA4590€2020-145km06/08/2021
motomag-8485385,8485385,yamaha,xmax 250,2990,2013,Scooter,250,25640,motomag,2021-09-04 08:02:49.263211,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485385,8,Scooter-59240YAMAHA-XMAX2502990€2013-25640km19/08/2021
motomag-8486677,8486677,yamaha,cygnus,1799,2012,Scooter,125,11175,motomag,2021-09-04 08:02:51.483749,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486677,9,Scooter-06400YAMAHA-CYGNUS1799€2012-11175km19/08/2021
motomag-8487152,8487152,kawasaki,z 900,8899,2020,Routière,900,600,motomag,2021-09-04 08:02:53.821872,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487152,1,Routière-60740KAWASAKI-Z9008899€2020-600km02/06/2021
motomag-8486919,8486919,bmw,s 1000 xr,10690,2015,Routière,1000,43657,motomag,2021-09-04 08:02:55.997270,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486919,6,Routière-75010BMW-S1000XR10690€2015-43657km29/05/2021
motomag-8485318,8485318,kawasaki,z 900,10990,2021,Routière,900,2300,motomag,2021-09-04 08:02:58.247478,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485318,0,Routière-31000KAWASAKI-Z90010990€2021-2300km11/08/2021
motomag-8488220,8488220,honda,nss forza 125,3690,2017,Scooter,125,5543,motomag,2021-09-04 08:03:00.838699,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488220,4,Scooter-75015HONDA-NSSFORZA1253690€2017-5543km16/07/2021
motomag-8484869,8484869,suzuki,gsx650f,4590,2013,Routière,650,22528,motomag,2021-09-04 08:03:02.972135,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484869,8,Routière-25000SUZUKI-GSX650F4590€2013-22528km15/07/2021
motomag-8486739,8486739,lambretta,scooter,2250,2018,Scooter,125,7089,motomag,2021-09-04 08:03:05.136596,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486739,3,Scooter-75012LAMBRETTA-SCOOTER2250€2018-7089km02/07/2021
motomag-8487117,8487117,yamaha,fz6 600 fazer 98cv,3090,2007,Routière,600,38217,motomag,2021-09-04 08:03:07.258000,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487117,14,Routière-33210YAMAHA-FZ6600FAZER3090€2007-38217km02/07/2021
motomag-8487417,8487417,yamaha,fz6 600 fazer 98cv,3090,2007,Routière,600,38217,motomag,2021-09-04 08:03:09.584932,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487417,14,Routière-33210YAMAHA-FZ6600FAZER3090€2007-38217km02/07/2021
motomag-8486593,8486593,aprilia,rsv4 1100 factory,21189,2021,Sportive,1100,229,motomag,2021-09-04 08:03:11.891568,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486593,0,Sportive-53100APRILIA-RSV41100FACTO21189€2021-229km26/05/2021
motomag-8486594,8486594,ktm,790 adventure,9990,2019,Trail,799,19056,motomag,2021-09-04 08:03:14.042713,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486594,2,Trail-53100KTM-790ADVENTURE9990€2019-19056km26/05/2021
motomag-8486917,8486917,honda,nss forza  125ad,4700,2021,Scooter,125,3097,motomag,2021-09-04 08:03:16.203387,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486917,0,Scooter-75010HONDA-NSSFORZA125A4700€2021-3097km22/05/2021
motomag-8486255,8486255,suzuki,gsx-r 1340 hayabusa,16990,2021,Sportive,1340,2290,motomag,2021-09-04 08:03:18.768684,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486255,0,Sportive-30100SUZUKI-GSX-R1340HAYA16990€2021-2290km01/07/2021
motomag-8488423,8488423,suzuki,dl v-strom,8190,2017,Trail,1037,20200,motomag,2021-09-04 08:03:21.410451,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488423,4,Trail-69570SUZUKI-DLV-Strom8190€2017-20200km05/05/2021
motomag-8486779,8486779,ktm,690 duke r,7390,2016,Roadster,690,18314,motomag,2021-09-04 08:03:23.582865,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486779,5,Roadster-94340KTM-690DUKER7390€2016-18314km03/09/2021
motomag-8487043,8487043,indian,springfield,25990,2020,Routière,1811,1811,motomag,2021-09-04 08:03:25.782882,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487043,1,Routière-75017INDIAN-SPRINGFIELD25990€2020-1811km03/09/2021
motomag-8487302,8487302,triumph,tiger 955,2800,2002,Trail,955,103421,motomag,2021-09-04 08:03:27.971588,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487302,19,Trail-34000TRIUMPH-TIGER9552800€2002-103421km03/09/2021
motomag-8485518,8485518,yamaha,fzs fazer,2900,2002,Roadster,600,7028,motomag,2021-09-04 08:03:29.841306,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485518,19,Roadster-22100YAMAHA-FZSFAZER2900€2002-7028km03/09/2021
motomag-8484751,8484751,yamaha,x-max 125,3890,2019,Scooter,125,18900,motomag,2021-09-04 08:03:31.607047,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484751,2,Scooter-77140YAMAHA-X-MAX1253890€2019-18900km03/09/2021
motomag-8485519,8485519,yamaha,x-max 125,2890,2014,Scooter,125,25826,motomag,2021-09-04 08:03:33.464687,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485519,7,Scooter-22100YAMAHA-X-MAX1252890€2014-25826km03/09/2021
motomag-8484752,8484752,yamaha,mt-07 (47.5cv),6900,2021,Roadster,695,170,motomag,2021-09-04 08:03:35.248062,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484752,0,Roadster-77140YAMAHA-MT-07(47.5CV)6900€2021-170km03/09/2021
motomag-8485520,8485520,yamaha,x-max 125,2890,2017,Scooter,125,34901,motomag,2021-09-04 08:03:37.054493,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485520,4,Scooter-22100YAMAHA-X-MAX1252890€2017-34901km03/09/2021
motomag-8484753,8484753,yamaha,mt-09,8990,2021,Roadster,880,620,motomag,2021-09-04 08:03:38.874197,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484753,0,Roadster-77140YAMAHA-MT-098990€2021-620km03/09/2021
motomag-8487060,8487060,yamaha,xsr 700,8590,2021,Roadster,700,1630,motomag,2021-09-04 08:03:40.864159,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8487060,0,Roadster-84100YAMAHA-XSR7008590€2021-1630km03/09/2021
motomag-8486037,8486037,yamaha,tracer 900 gt,11990,2018,Routière,850,2812,motomag,2021-09-04 08:03:43.052277,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486037,3,Routière-44700YAMAHA-TRACER900GT11990€2018-2812km03/09/2021
motomag-8486038,8486038,yamaha,xj6-n,4290,2009,Roadster,600,19923,motomag,2021-09-04 08:03:44.850655,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486038,12,Roadster-44700YAMAHA-XJ6-N4290€2009-19923km03/09/2021
motomag-8486294,8486294,yamaha,tracer 700 35 kw,8500,2021,Trail,685,3212,motomag,2021-09-04 08:03:46.742625,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486294,0,Trail-75002YAMAHA-TRACER700358500€2021-3212km03/09/2021
motomag-8486039,8486039,yamaha,x-max 125,4490,2018,Scooter,125,1815,motomag,2021-09-04 08:03:48.582916,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486039,3,Scooter-44700YAMAHA-X-MAX1254490€2018-1815km03/09/2021
motomag-8486807,8486807,triumph,bonneville t100 900,9990,2019,Roadster,900,4500,motomag,2021-09-04 08:03:50.520241,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486807,2,Roadster-17138TRIUMPH-BONNEVILLET1009990€2019-4500km03/09/2021
motomag-8486808,8486808,triumph,street triple 675,5490,2011,Roadster,675,28200,motomag,2021-09-04 08:03:52.322407,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486808,10,Roadster-17138TRIUMPH-STREETTRIPLE5490€2011-28200km03/09/2021
motomag-8488089,8488089,yamaha,mt-09,6190,2013,Roadster,850,29743,motomag,2021-09-04 08:03:54.546806,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488089,8,Roadster-59187YAMAHA-MT-096190€2013-29743km03/09/2021
motomag-8488090,8488090,yamaha,mt-09,13290,2020,Roadster,850,5448,motomag,2021-09-04 08:03:56.597562,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488090,1,Roadster-59187YAMAHA-MT-0913290€2020-5448km03/09/2021
motomag-8488349,8488349,yamaha,250 yzf 2020,5690,2020,Cross,250,135,motomag,2021-09-04 08:03:58.658581,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488349,1,Cross-52100YAMAHA-250YZF20205690€2020-135km03/09/2021
motomag-8488350,8488350,yamaha,250 yzf 2021 monster,6990,2021,Cross,250,32,motomag,2021-09-04 08:04:00.671629,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488350,0,Cross-52100YAMAHA-250YZF20216990€2021-32km03/09/2021
motomag-8484768,8484768,kawasaki,z 800,5490,2013,Roadster,800,32700,motomag,2021-09-04 08:04:02.555316,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8484768,8,Roadster-77100KAWASAKI-Z8005490€2013-32700km03/09/2021
motomag-8486816,8486816,triumph,1200 scrambler xc,13990,2020,Trail,1200,2938,motomag,2021-09-04 08:04:04.561391,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486816,1,Trail-56600TRIUMPH-1200SCRAMBLER13990€2020-2938km03/09/2021
motomag-8486563,8486563,piaggio,mp3 500lt sport,9800,2021,Scooter,500,200,motomag,2021-09-04 08:04:06.452358,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486563,0,Scooter-56600PIAGGIO-MP3500LTSPORT9800€2021-200km03/09/2021
motomag-8486564,8486564,suzuki,dl 650 v-strom,8500,2021,Trail,650,1500,motomag,2021-09-04 08:04:08.260633,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486564,0,Trail-56600SUZUKI-DL650V-STROM8500€2021-1500km03/09/2021
motomag-8486565,8486565,suzuki,sv 650,6300,2021,Roadster,650,300,motomag,2021-09-04 08:04:10.062529,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486565,0,Roadster-56600SUZUKI-SV6506300€2021-300km03/09/2021
motomag-8485294,8485294,suzuki,dl 1000 v-strom,9990,2018,Trail,1000,9201,motomag,2021-09-04 08:04:12.265497,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485294,3,Trail-33700SUZUKI-DL1000V-STROM9990€2018-9201km03/09/2021
motomag-8486830,8486830,suzuki,burgman 650,6999,2018,Scooter,650,21180,motomag,2021-09-04 08:04:14.218330,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486830,3,Scooter-91310SUZUKI-BURGMAN6506999€2018-21180km03/09/2021
motomag-8485295,8485295,kawasaki,stx 160 x,11490,2021,Jet,1498,29,motomag,2021-09-04 08:04:16.112927,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485295,0,Jet-33700KAWASAKI-stx160x11490€2021-29km03/09/2021
motomag-8485296,8485296,bmw,c 600 sport,4990,2012,Scooter,600,38596,motomag,2021-09-04 08:04:18.041517,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8485296,9,Scooter-33700BMW-C600SPORT4990€2012-38596km03/09/2021
motomag-8486321,8486321,honda,gl1800 goldwing,29990,2021,Routière,1800,2158,motomag,2021-09-04 08:04:19.943323,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486321,0,Routière-77340HONDA-GL1800GOLDWING29990€2021-2158km03/09/2021
motomag-8486735,8486735,yamaha,fjr 1300 ae,12000,2017,Routière,1300,47657,motomag,2021-09-04 08:04:22.125053,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486735,4,Routière-78150YAMAHA-FJR1300AE12000€2017-47657km27/07/2021
motomag-8488611,8488611,bmw,r 1200 gs,16900,2018,Trail,1200,31171,motomag,2021-09-04 08:04:24.260723,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488611,3,Trail-84000BMW-R1200GS16900€2018-31171km27/07/2021
motomag-8486022,8486022,yamaha,scr 950,7990,2019,Custom,950,982,motomag,2021-09-04 08:04:26.552966,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486022,2,Custom-44700YAMAHA-SCR9507990€2019-982km21/01/2021
motomag-8488231,8488231,honda,cb 1100,5790,2013,Roadster,1100,20650,motomag,2021-09-04 08:04:28.975572,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8488231,8,Roadster-75015HONDA-CB11005790€2013-20650km16/08/2021
motomag-8486445,8486445,bmw,s 1000 r,14990,2021,Roadster,1000,2800,motomag,2021-09-04 08:04:31.215363,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486445,0,Roadster-14112BMW-S1000R14990€2021-2800km16/08/2021
motomag-8486673,8486673,yamaha,tmax 560 tech max kamo,12590,2020,Scooter,560,7600,motomag,2021-09-04 08:04:33.583869,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486673,1,Scooter-06400YAMAHA-TMAX560TECH12590€2020-7600km14/08/2021
motomag-8486675,8486675,ktm,1290 super duke r,15690,2020,Roadster,1290,4350,motomag,2021-09-04 08:04:35.788040,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8486675,1,Roadster-06400KTM-1290SUPERDUKE15690€2020-4350km14/08/2021
