url,title,price,bike_year,mileage,brand,model,engine_size
https://www.lacentrale.fr/moto-occasion-annonce-66101623875.html, ftr 1200,13900,2019.0,3243,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-87102064403.html, ftr 1200,11990,2019.0,12400,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-87102045049.html, ftr 1200,12200,2019.0,1662,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-69107826556.html, ftr,15490,2019.0,883,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-69107890460.html, ftr,13790,2019.0,2764,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-69108632003.html, ftr,15490,2019.0,7560,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-69108282358.html, ftr,14990,2019.0,1800,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-69108291832.html, ftr,14990,2019.0,6403,indian,ftr1200,1203.0
https://www.lacentrale.fr/moto-occasion-annonce-66101627326.html, van van 125,5500,2016.0,5900,suzuki,vanvan125,125.0
https://www.lacentrale.fr/moto-occasion-annonce-66101607840.html, duke 790,8150,2020.0,11479,ktm,790duke,799.0
https://www.lacentrale.fr/moto-occasion-annonce-66101628363.html, duke 790,8900,2020.0,6800,ktm,790duke,799.0
https://www.lacentrale.fr/moto-occasion-annonce-69108672316.html, duke 790,11490,2020.0,3152,ktm,790duke,799.0
